,LeftAnkleAngle,LeftAnkleAngle,LeftAnkleAngle,LeftHipAngle,LeftHipAngle,LeftHipAngle,LeftKneeAngle,PelvisAngle,PelvisAngle,PelvisAngle,RightAnkleAngle,RightAnkleAngle,RightAnkleAngle,RightHipAngle,RightHipAngle,RightHipAngle,RightKneeAngle
,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML
,X,Y,Z,X,Y,Z,X,X,Y,Z,X,Y,Z,X,Y,Z,X
0,42.8999200,-0.9770000,-8.0000500,1.5192000,-12.6083100,5.2586300,-26.2819000,-102.8464700,28.8101400,-88.4182300,41.6765600,5.0764200,-16.6664400,65.3471500,10.5855600,2.8567400,-24.5027900
1,45.1569100,-0.4681100,-8.6025600,0.5590300,-12.6654500,3.7467700,-26.2348000,-103.0269300,29.1588300,-88.4699200,44.7222400,5.5464800,-15.9997300,68.2529500,11.3425800,1.3350500,-29.3800500
2,48.2140500,-0.2197400,-8.7744600,0.0169700,-12.4302000,2.3844500,-26.9708600,-102.8194800,29.5324900,-88.6104000,48.6281300,5.2308000,-14.9593900,71.2658800,11.7804800,0.3314800,-34.5690500
3,51.9647900,-0.1624100,-8.5917900,-0.0888300,-11.9860600,1.1827300,-28.5349600,-102.3137200,29.9237800,-88.8071400,53.0292700,4.3080600,-13.6656800,74.3572300,11.9602000,-0.2412200,-39.8929000
4,56.2258300,-0.2049800,-8.1651100,0.1985500,-11.4340300,0.1368800,-30.8847300,-101.6215700,30.3086700,-89.0438000,57.5111400,3.0214400,-12.2466200,77.4770300,11.9735400,-0.4981500,-45.1797800
5,60.7618600,-0.2617400,-7.6120100,0.7776900,-10.8699200,-0.7777500,-33.8953300,-100.8523400,30.6489900,-89.3290600,61.7230100,1.6184900,-10.8260900,80.5580500,11.9281100,-0.5500900,-50.2901500
6,65.3214100,-0.2798700,-7.0304500,1.5260800,-10.3586200,-1.6001700,-37.3892100,-100.0866500,30.9131700,-89.6945100,65.4264800,0.3073600,-9.5128300,83.5392600,11.9247000,-0.4876200,-55.1270600
7,69.6704900,-0.2498900,-6.4812600,2.3335900,-9.9193500,-2.3794700,-41.1712000,-99.3598000,31.0893800,-90.1871800,68.4992300,-0.7774000,-8.3765400,86.3814800,12.0415300,-0.3761200,-59.6325900
8,73.6214800,-0.1891400,-5.9990400,3.1176500,-9.5277300,-3.1674700,-45.0585900,-98.6607700,31.1834400,-90.8577800,70.9186700,-1.5908500,-7.4197900,89.0667700,12.3270100,-0.2573900,-63.7790300
9,77.0499600,-0.1181700,-5.6086200,3.8338300,-9.1334200,-4.0037100,-48.9049300,-97.9478400,31.2144600,-91.7409700,72.7340500,-2.1631300,-6.5774300,91.5949900,12.7940100,-0.1541900,-67.5602400
10,79.8935100,-0.0505500,-5.3229100,4.4786700,-8.6882500,-4.9025400,-52.6116300,-97.1767200,31.2099800,-92.8345200,74.0362100,-2.5596300,-5.7611000,93.9787700,13.4185900,-0.0757900,-70.9850100
11,82.1395900,0.0062700,-5.1359600,5.0721100,-8.1741700,-5.8498300,-56.1234300,-96.3310600,31.1934500,-94.0886400,74.9348400,-2.8393900,-4.9262600,96.2279400,14.1489900,-0.0229300,-74.0708800
12,83.8105900,0.0476800,-5.0245100,5.6301900,-7.6165700,-6.8079400,-59.4137400,-95.4390900,31.1703400,-95.4116300,75.5431600,-3.0336700,-4.1128000,98.3315000,14.9218700,0.0081300,-76.8382700
13,84.9535800,0.0691300,-4.9544800,6.1589700,-7.0697200,-7.7263100,-62.4723100,-94.5596800,31.1330600,-96.6942300,75.9641300,-3.1498800,-3.4169300,100.2639300,15.6752700,0.0228700,-79.3081900
14,85.6356700,0.0641700,-4.8891100,6.6711000,-6.5835000,-8.5539500,-65.2996800,-93.7478100,31.0818100,-97.8423600,76.2785900,-3.1884600,-2.9179200,102.0125100,16.3547000,0.0267900,-81.5037200
15,85.9381600,0.0234500,-4.7978200,7.1898200,-6.1821600,-9.2507600,-67.9018600,-93.0338000,31.0310800,-98.7976100,76.5409500,-3.1543800,-2.6359900,103.5869300,16.9181500,0.0244700,-83.4491300
