,LeftAnkleAngle,LeftAnkleAngle,LeftAnkleAngle,LeftHipAngle,LeftHipAngle,LeftHipAngle,LeftKneeAngle,PelvisAngle,PelvisAngle,PelvisAngle,RightAnkleAngle,RightAnkleAngle,RightAnkleAngle,RightHipAngle,RightHipAngle,RightHipAngle,RightKneeAngle
,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML
,X,Y,Z,X,Y,Z,X,X,Y,Z,X,Y,Z,X,Y,Z,X
0,70.5356300,-6.7220600,-9.2331900,29.1903700,2.1766000,3.2384800,-92.1950800,-103.5678300,-21.8081100,82.9116100,63.9551000,-17.1738800,-8.6221700,34.8718600,-3.9315800,15.0247900,-7.2554300
1,70.6980500,-5.3597200,-10.2135700,30.1979900,2.2096000,2.0084600,-93.5272500,-102.9346800,-22.0833700,83.2151900,63.6934200,-16.8423000,-8.6423300,36.1323900,-2.9711500,15.5079900,-10.1160400
2,70.9773500,-4.3460400,-10.6342000,31.4626400,1.8222500,1.5125800,-95.0767400,-101.9404100,-22.2981100,83.5735300,64.2291600,-16.8080300,-8.2571600,37.4538700,-1.5991700,15.6329100,-13.7714600
3,71.3531700,-3.6499300,-10.5971100,32.9852100,1.1683000,1.5767000,-96.7527000,-100.7029900,-22.4470500,83.9275500,65.5988400,-16.9787300,-7.6035600,38.8471800,0.0581200,15.4520100,-18.1054100
4,71.7952900,-3.2289600,-10.2520800,34.7661300,0.4444200,2.0043800,-98.4528200,-99.3742500,-22.5362600,84.2298000,67.6749900,-17.2223300,-6.8286700,40.2858100,1.8188600,15.0309200,-22.8891600
5,72.2734500,-3.0379200,-9.7546000,36.7972500,-0.1695000,2.6245400,-100.0772800,-98.0934800,-22.5803700,84.4631800,70.2373000,-17.4312600,-6.0024300,41.6870500,3.4946900,14.4179600,-27.7903400
6,72.7636600,-3.0248900,-9.2326300,39.0512000,-0.5594900,3.3114200,-101.5363900,-96.9521100,-22.5945800,84.6420400,73.0572100,-17.5604100,-5.1036600,42.9241200,4.9417900,13.6473300,-32.4382400
7,73.2481000,-3.1232400,-8.7693200,41.4790000,-0.6929100,3.9827500,-102.7547300,-95.9868700,-22.5896100,84.7993100,75.9359100,-17.6195800,-4.0876600,43.8669300,6.0860200,12.7580100,-36.5142100
8,73.7098200,-3.2480000,-8.4043500,44.0177500,-0.5967500,4.5837900,-103.6737400,-95.2022700,-22.5726700,84.9686700,78.7089900,-17.6364600,-2.9635400,44.4258100,6.9107500,11.8028400,-39.8202400
9,74.1285700,-3.3038600,-8.1448800,46.6010700,-0.3196900,5.0672600,-104.2543000,-94.6026800,-22.5501400,85.1693600,81.2466100,-17.6210700,-1.8110100,44.5732000,7.4229900,10.8395900,-42.2971900
10,74.4819400,-3.2056800,-7.9791100,49.1669700,0.0941200,5.3817500,-104.4822800,-94.2079900,-22.5283200,85.3998100,83.4554100,-17.5525300,-0.7425100,44.3377200,7.6279000,9.9147100,-43.9978400
11,74.7518800,-2.9008800,-7.8914300,51.6623200,0.6070000,5.4759900,-104.3773800,-94.0434400,-22.5125400,85.6408100,85.2748700,-17.3868200,0.1397200,43.7805900,7.5282000,9.0540300,-45.0367500
12,74.9339800,-2.3831300,-7.8737800,54.0451200,1.1732900,5.3143600,-103.9980000,-94.1151500,-22.5067900,85.8646700,86.6639300,-17.0746000,0.7583400,42.9669600,7.1416900,8.2662000,-45.5345300
13,75.0417000,-1.6953300,-7.9248700,56.2828600,1.7310300,4.8902200,-103.4344500,-94.3944600,-22.5119400,86.0462300,87.5861700,-16.5793700,1.0545300,41.9407500,6.5141300,7.5541400,-45.5745200
14,75.0989400,-0.9211000,-8.0415800,58.3482800,2.2141600,4.2256400,-102.7927700,-94.8253900,-22.5218600,86.1708100,88.0062000,-15.8889600,0.9923500,40.7147200,5.7118900,6.9246200,-45.1925400
15,75.1279700,-0.1618200,-8.2151100,60.2169500,2.5728300,3.3613100,-102.1769700,-95.3456700,-22.5221700,86.2365300,87.8917800,-15.0207500,0.5743300,39.2795100,4.8040400,6.3931300,-44.3966100
