,LeftAnkleAngle,LeftAnkleAngle,LeftAnkleAngle,LeftHipAngle,LeftHipAngle,LeftHipAngle,LeftKneeAngle,PelvisAngle,PelvisAngle,PelvisAngle,RightAnkleAngle,RightAnkleAngle,RightAnkleAngle,RightHipAngle,RightHipAngle,RightHipAngle,RightKneeAngle
,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML
,X,Y,Z,X,Y,Z,X,X,Y,Z,X,Y,Z,X,Y,Z,X
0,67.6670200,-13.8224500,-8.2771000,20.6343500,-0.5587800,10.1749700,-9.7181000,-105.6914100,-4.6910300,-3.4760300,68.6816800,-14.8109000,-15.7631800,25.1954300,4.3020300,5.4022100,-19.0256500
1,67.1728800,-13.6708900,-9.6875200,20.5505700,-0.4930700,10.0034100,-9.5420500,-105.7813400,-4.7653500,-3.5787800,67.5761400,-14.0948000,-17.0039500,25.5783000,4.4624600,4.9877400,-18.6203900
2,66.8025400,-13.5864400,-10.5883700,20.4156400,-0.5038900,9.9014900,-9.3343100,-105.8290900,-4.8679100,-3.6657500,66.6147500,-13.5307400,-17.8724200,25.8981000,4.5876200,4.8099500,-18.1019800
3,66.5373800,-13.5387700,-11.0592600,20.2470100,-0.5685800,9.8319500,-9.0959600,-105.8512700,-4.9861900,-3.7335100,65.7600800,-13.1120400,-18.4267700,26.1709000,4.6757600,4.8324700,-17.4793700
4,66.3485900,-13.5059600,-11.2056600,20.0581500,-0.6618800,9.7655900,-8.8287200,-105.8611900,-5.1055100,-3.7835900,64.9537000,-12.8245000,-18.7559100,26.4093100,4.7271400,5.0186600,-16.7597100
5,66.2064100,-13.4742100,-11.1274400,19.8578100,-0.7610600,9.6827000,-8.5355800,-105.8674400,-5.2126600,-3.8195300,64.1320000,-12.6515600,-18.9507000,26.6211700,4.7428000,5.3378700,-15.9492500
6,66.0860800,-13.4372300,-10.9077500,19.6509900,-0.8492600,9.5753800,-8.2216300,-105.8740100,-5.2990900,-3.8437300,63.2408600,-12.5770400,-19.0839600,26.8097600,4.7246300,5.7647900,-15.0544600
7,65.9703900,-13.3951100,-10.6117100,19.4404400,-0.9156600,9.4475300,-7.8939500,-105.8816300,-5.3612200,-3.8561100,62.2481200,-12.5875100,-19.2011300,26.9751900,4.6747700,6.2771000,-14.0834200
8,65.8490200,-13.3515400,-10.2874200,19.2284100,-0.9547000,9.3112900,-7.5607900,-105.8894300,-5.3993600,-3.8542800,61.1505200,-12.6736300,-19.3224500,27.1164800,4.5953500,6.8541400,-13.0470400
9,65.7174100,-13.3104800,-9.9672200,19.0181000,-0.9658900,9.1814000,-7.2308600,-105.8966500,-5.4170600,-3.8347600,59.9720800,-12.8303300,-19.4502500,27.2335500,4.4895600,7.4766700,-11.9596900
10,65.5770600,-13.2754200,-9.6699700,18.8147000,-0.9536200,9.0716500,-6.9132300,-105.9041400,-5.4207100,-3.7945900,58.7532000,-13.0555200,-19.5754700,27.3287700,4.3628600,8.1267200,-10.8385300
11,65.4349000,-13.2514600,-9.4044000,18.6251100,-0.9246700,8.9944000,-6.6174900,-105.9144400,-5.4176300,-3.7327100,57.5352400,-13.3456200,-19.6847200,27.4073000,4.2220600,8.7882900,-9.7019100
12,65.2991900,-13.2462600,-9.1717400,18.4566300,-0.8840400,8.9600500,-6.3529400,-105.9307300,-5.4125700,-3.6504200,56.3481800,-13.6889100,-19.7695200,27.4763900,4.0721200,9.4481600,-8.5681400
13,65.1751200,-13.2688400,-8.9681900,18.3163900,-0.8336400,8.9765500,-6.1273200,-105.9563800,-5.4071200,-3.5505600,55.2043500,-14.0617800,-19.8345700,27.5448600,3.9150200,10.0946700,-7.4542100
14,65.0648000,-13.3289000,-8.7875900,18.2113200,-0.7753200,9.0514600,-5.9464500,-105.9950200,-5.4031800,-3.4359800,54.0979300,-14.4317400,-19.8974300,27.6220200,3.7527800,10.7149800,-6.3744000
15,64.9693400,-13.4368800,-8.6232300,18.1470900,-0.7120900,9.1926300,-5.8141900,-106.0498500,-5.4042900,-3.3090000,53.0102100,-14.7640600,-19.9783300,27.7158900,3.5890000,11.2947600,-5.3399100
