,LeftAnkleAngle,LeftAnkleAngle,LeftAnkleAngle,LeftHipAngle,LeftHipAngle,LeftHipAngle,LeftKneeAngle,PelvisAngle,PelvisAngle,PelvisAngle,RightAnkleAngle,RightAnkleAngle,RightAnkleAngle,RightHipAngle,RightHipAngle,RightHipAngle,RightKneeAngle
,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML
,X,Y,Z,X,Y,Z,X,X,Y,Z,X,Y,Z,X,Y,Z,X
0,68.7135000,-14.6651500,-0.7447800,14.4059900,0.3738400,1.9795200,-6.8440500,-74.3328600,3.6906900,-157.0279500,68.4240000,-8.2202100,-14.7616600,22.6855100,0.5456400,10.2960500,-22.5674100
1,68.5706700,-13.7561800,-1.5290200,14.4386100,0.4262600,1.6741700,-6.9324100,-74.3902400,3.7522100,-125.9609500,67.5568200,-6.4594300,-16.2528300,24.1052400,0.6746200,9.5197000,-25.0784700
2,68.5243800,-13.1095000,-2.0575100,14.4452400,0.4338100,1.3276000,-7.0068800,-74.4607900,3.8152400,-82.5134200,66.8591800,-5.0157100,-17.3384500,25.6207800,0.7720600,8.6956500,-27.7731000
3,68.5524900,-12.6772200,-2.3825800,14.4403000,0.4122800,0.9523700,-7.0762100,-74.5350100,3.8720800,-28.7919700,66.4110600,-3.8712900,-18.0228000,27.2192500,0.8351800,7.8423800,-30.6265600
4,68.6265900,-12.4035000,-2.5617000,14.4383500,0.3753200,0.5663000,-7.1491600,-74.6038700,3.9193000,29.0373900,66.2741200,-2.9865000,-18.3460900,28.8856700,0.8667100,6.9752500,-33.6094400
5,68.7200200,-12.2387400,-2.6439000,14.4521700,0.3307100,0.1874400,-7.2327400,-74.6594500,3.9586500,82.7411500,66.4755900,-2.3164400,-18.3690100,30.6053000,0.8749900,6.1091200,-36.6880800
6,68.8131000,-12.1459600,-2.6675300,14.4920400,0.2796600,-0.1680900,-7.3316000,-74.6949500,3.9962900,126.1491900,67.0007000,-1.8186700,-18.1596900,32.3654600,0.8720200,5.2562900,-39.8252300
7,68.8945400,-12.1009600,-2.6603600,14.5649300,0.2174600,-0.4873000,-7.4480800,-74.7052200,4.0420300,157.1501900,67.8004800,-1.4575400,-17.7828900,34.1552900,0.8717000,4.4235000,-42.9805800
8,68.9600800,-12.0881300,-2.6401300,14.6732700,0.1345800,-0.7629600,-7.5821400,-74.6876800,4.1079600,176.6667200,68.8064500,-1.2076600,-17.2937400,35.9636800,0.8891800,3.6126300,-46.1109400
9,69.0096100,-12.0961300,-2.6164500,14.8150600,0.0199600,-0.9958100,-7.7315500,-74.6423400,4.2052700,187.0387700,69.9432400,-1.0531000,-16.7373800,37.7787200,0.9391200,2.8245500,-49.1714400
10,69.0442000,-12.1164600,-2.5929500,14.9852000,-0.1344500,-1.1928300,-7.8920700,-74.5709000,4.3405400,190.9587700,71.1393900,-0.9818000,-16.1504600,39.5882400,1.0314800,2.0606600,-52.1180800
11,69.0648100,-12.1437400,-2.5689400,15.1755600,-0.3315500,-1.3629700,-8.0575700,-74.4768900,4.5149600,190.8648100,72.3368600,-0.9800300,-15.5606700,41.3792000,1.1691700,1.3212600,-54.9098400
12,69.0725300,-12.1749300,-2.5405800,15.3757800,-0.5703900,-1.5147300,-8.2207900,-74.3653200,4.7262100,188.6678300,73.4951900,-1.0307200,-14.9867000,43.1376100,1.3499700,0.6051500,-57.5098300
13,69.0682000,-12.2075200,-2.5024100,15.5769000,-0.8470100,-1.6559200,-8.3746500,-74.2401700,4.9692200,185.6961100,74.5895500,-1.1147800,-14.4404100,44.8518800,1.5685600,-0.0883800,-59.8867800
14,69.0516300,-12.2378200,-2.4490800,15.7742600,-1.1529200,-1.7945700,-8.5130300,-74.1022900,5.2346900,182.7613200,75.6054800,-1.2127000,-13.9302400,46.5160800,1.8159600,-0.7574300,-62.0170100
15,69.0217400,-12.2612700,-2.3764500,15.9664500,-1.4745800,-1.9391400,-8.6303600,-73.9503200,5.5086000,180.2768600,76.5338200,-1.3057900,-13.4622100,48.1290900,2.0793200,-1.3972500,-63.8847000
