,LeftAnkleAngle,LeftAnkleAngle,LeftAnkleAngle,LeftHipAngle,LeftHipAngle,LeftHipAngle,LeftKneeAngle,PelvisAngle,PelvisAngle,PelvisAngle,RightAnkleAngle,RightAnkleAngle,RightAnkleAngle,RightHipAngle,RightHipAngle,RightHipAngle,RightKneeAngle
,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML
,X,Y,Z,X,Y,Z,X,X,Y,Z,X,Y,Z,X,Y,Z,X
0,75.1993100,-6.0295500,-0.0475700,2.3538600,1.2889500,6.0698100,-12.8850100,-102.3910600,-12.8168200,42.6787200,62.1022300,-19.1804400,-12.1481300,39.1141100,0.0179000,12.5428000,5.0631300
1,74.2656700,-4.5066800,-1.4242900,2.1127500,1.2013000,6.4074200,-13.9374400,-102.3842800,-12.8663300,42.7979100,61.0943900,-18.9941400,-13.1124200,39.1791900,0.2115600,12.7195500,3.7470200
2,73.2677200,-3.3941700,-2.5916900,1.8949100,0.9150600,6.5591600,-15.0863600,-102.2543300,-13.0009900,42.8856400,59.8739100,-18.7926700,-13.9558300,39.1191300,0.5751800,12.9297700,2.5280000
3,72.1798700,-2.5926400,-3.5137600,1.7345400,0.4554100,6.5204200,-16.3609100,-102.0227800,-13.2152400,42.9460900,58.4566200,-18.5757900,-14.7709000,38.9382400,1.0754100,13.1505200,1.4722500
4,70.9607400,-1.9716500,-4.2062200,1.6630000,-0.1570900,6.2906800,-17.7900000,-101.7062800,-13.5016800,42.9803500,56.9188000,-18.3398500,-15.6420400,38.6540500,1.6889700,13.3669300,0.5779900
5,69.5680800,-1.4074000,-4.7256400,1.7033400,-0.9063100,5.8706400,-19.4001500,-101.3158700,-13.8488900,42.9824400,55.3879300,-18.0713000,-16.6109200,38.2960200,2.4062300,13.5634000,-0.2174400
6,67.9712800,-0.8144000,-5.1387500,1.8700700,-1.7681600,5.2684400,-21.2141400,-100.8648800,-14.2359800,42.9385900,54.0115900,-17.7497300,-17.6611900,37.9011100,3.2207100,13.7237000,-1.0106800
7,66.1577400,-0.1559000,-5.5014700,2.1765500,-2.7055500,4.5072300,-23.2505500,-100.3761800,-14.6356200,42.8312900,52.9205900,-17.3591600,-18.7183200,37.5095000,4.1193800,13.8337000,-1.8978400
8,64.1399200,0.5627900,-5.8430100,2.6380600,-3.6778600,3.6237800,-25.5233000,-99.8778800,-15.0231900,42.6473800,52.2038700,-16.8990500,-19.6621300,37.1554300,5.0831000,13.8764700,-2.9453100
9,61.9536000,1.3042100,-6.1617900,3.2654300,-4.6492900,2.6624600,-28.0368700,-99.3943100,-15.3798500,42.3839500,51.9004800,-16.3857700,-20.3604000,36.8549000,6.0887700,13.8294400,-4.1736400
10,59.6450400,2.0113900,-6.4398100,4.0597400,-5.5886700,1.6720900,-30.7786800,-98.9435000,-15.6905700,42.0493400,52.0030200,-15.8462400,-20.7137600,36.6018500,7.1079300,13.6738600,-5.5578000
11,57.2619100,2.6252900,-6.6599900,5.0141500,-6.4680900,0.7042500,-33.7148400,-98.5391800,-15.9439300,41.6628000,52.4660600,-15.3132100,-20.6817100,36.3752100,8.1063100,13.4071100,-7.0403300
12,54.8567200,3.0992500,-6.8161100,6.1168500,-7.2639000,-0.1927300,-36.7925600,-98.1916600,-16.1330900,41.2515300,53.2192500,-14.8232500,-20.2791200,36.1477600,9.0478300,13.0468500,-8.5487600
13,52.4960400,3.4047000,-6.9197100,7.3516400,-7.9578100,-0.9803600,-39.9469500,-97.9063000,-16.2555200,40.8461600,54.1837600,-14.4110100,-19.5584300,35.8908300,9.9002000,12.6247200,-10.0100300
14,50.2686900,3.5313500,-7.0020000,8.7005700,-8.5369300,-1.6292000,-43.1106600,-97.6831000,-16.3127700,40.4780200,55.2854000,-14.1000000,-18.5933000,35.5780100,10.6378200,12.1745400,-11.3595600
15,48.2898300,3.4864500,-7.1012400,10.1481300,-8.9935600,-2.1160600,-46.2236800,-97.5179800,-16.3107400,40.1765900,56.4598700,-13.8974200,-17.4683400,35.1894600,11.2428300,11.7238900,-12.5474000
