,LeftAnkleAngle,LeftAnkleAngle,LeftAnkleAngle,LeftHipAngle,LeftHipAngle,LeftHipAngle,LeftKneeAngle,PelvisAngle,PelvisAngle,PelvisAngle,RightAnkleAngle,RightAnkleAngle,RightAnkleAngle,RightHipAngle,RightHipAngle,RightHipAngle,RightKneeAngle
,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML,ML
,X,Y,Z,X,Y,Z,X,X,Y,Z,X,Y,Z,X,Y,Z,X
0,68.3044800,-8.4837000,-11.7851700,31.2121900,-13.6724700,-1.6702900,-17.4794200,-111.3476000,-3.0138300,-3.8558000,65.7814500,-12.9193400,-14.9085600,30.0794200,-1.9506700,11.6332000,-12.9022700
1,68.4235100,-7.5290100,-12.0814100,32.4551200,-13.8091100,-1.6052000,-18.6315600,-111.7974200,-3.0620100,-3.8619400,66.0673500,-11.8489300,-15.4491600,31.2602100,-1.8550800,11.0116900,-14.0912400
2,68.6745900,-6.7079600,-12.1761600,33.6946300,-13.9517400,-1.6879100,-19.8830500,-112.2060400,-3.0993400,-3.8543800,66.5259100,-10.8461900,-15.7603700,32.4448500,-1.8131400,10.2705900,-15.3756100
3,69.0637600,-5.9975900,-12.1212300,34.9641100,-14.1035900,-1.8721500,-21.2353200,-112.6028700,-3.1305100,-3.8315200,67.1493200,-9.9086100,-15.8649800,33.6613000,-1.8198600,9.4326600,-16.7551400
4,69.5805700,-5.3668300,-11.9685800,36.2852400,-14.2672200,-2.1143300,-22.6820300,-113.0084500,-3.1612300,-3.7917000,67.9166300,-9.0324400,-15.8012800,34.9237100,-1.8681400,8.5234300,-18.2202200
5,70.2041500,-4.7847900,-11.7609800,37.6690000,-14.4451300,-2.3817400,-24.2127200,-113.4348300,-3.1963900,-3.7350300,68.8023200,-8.2177900,-15.6140200,36.2368900,-1.9500900,7.5708000,-19.7584300
6,70.9103100,-4.2264200,-11.5304200,39.1210000,-14.6399800,-2.6504400,-25.8172400,-113.8889500,-3.2402800,-3.6629000,69.7810400,-7.4693500,-15.3461900,37.6028200,-2.0572100,6.6028600,-21.3605600
7,71.6764400,-3.6744200,-11.2979400,40.6457600,-14.8532400,-2.9042500,-27.4880100,-114.3759900,-3.2950800,-3.5778000,70.8307000,-6.7936100,-15.0319100,39.0263200,-2.1817200,5.6463100,-23.0241900
8,72.4841200,-3.1197400,-11.0750300,42.2470600,-15.0826000,-3.1348400,-29.2196600,-114.9008700,-3.3580300,-3.4834800,71.9343000,-6.1945800,-14.6918400,40.5164400,-2.3191600,4.7252600,-24.7533800
9,73.3209800,-2.5618200,-10.8663500,43.9263000,-15.3212000,-3.3390900,-31.0081600,-115.4674000,-3.4215000,-3.3845300,73.0793300,-5.6717200,-14.3328100,42.0833400,-2.4690800,3.8591400,-26.5547000
10,74.1814700,-2.0077900,-10.6711600,45.6821400,-15.5597100,-3.5155900,-32.8505600,-116.0777000,-3.4760400,-3.2857800,74.2556500,-5.2210700,-13.9513600,43.7348100,-2.6329500,3.0615700,-28.4328700
11,75.0651000,-1.4711800,-10.4829600,47.5118500,-15.7893100,-3.6629200,-34.7444100,-116.7329700,-3.5133400,-3.1924500,75.4536700,-4.8366200,-13.5399700,45.4753700,-2.8115500,2.3410900,-30.3881000
12,75.9742200,-0.9691600,-10.2905000,49.4126700,-16.0045600,-3.7787200,-36.6866700,-117.4344800,-3.5288600,-3.1102400,76.6633100,-4.5110600,-13.0940000,47.3067000,-3.0029100,1.7020700,-32.4158500
13,76.9117900,-0.5180800,-10.0826000,51.3824500,-16.2039200,-3.8587400,-38.6733800,-118.1833900,-3.5228200,-3.0438400,77.8744000,-4.2372700,-12.6153800,49.2282800,-3.2024800,1.1450200,-34.5090600
14,77.8791000,-0.1303800,-9.8528700,53.4194100,-16.3869800,-3.8973500,-40.7003800,-118.9798400,-3.4978900,-2.9949700,79.0788000,-4.0103600,-12.1113500,51.2381700,-3.4062400,0.6681500,-36.6614500
